text,source
"Le virus peut se fixer sur une surface avec des gouttelettes, comme les mains, des mouchoirs, des poignées de porte, des rampes... Si l'on touche ces parties contaminées et que l'on porte sa main à son visage (nez, bouche, yeux), le risque d'être infecté est présent. À noter que le virus survit 9 heures sur la peau, il est donc nécessaire d'appliquer des désinfectants pour les mains à base d'alcool qui tue le virus en 15 secondes." , doctissimo.fr
"La société américaine Web MD, qui fournit des informations de santé, a repris une analyse de l'Organisation Mondiale de la Santé. Celle-ci a été menée auprès de 55 924 cas confirmés en Chine, pour en savoir plus sur le virus et ses symptômes. Voici les signes les plus fréquents et le pourcentage de personnes qui en ont souffert, d'après l'étude : Fièvre ; Toux sèche  ; Fatigue; Expectorations ou flegme épais des poumons; Essoufflement ; Douleurs osseuses ou articulaires ; Maux de gorge ; Maux de tête ;Frissons;Nausées ou vomissements% ;Nez bouché;Diarrhée ;Toux de sang ;Yeux gonflés." , doctissimo.fr
"L'ordre probable publié par les chercheurs serait : la fièvre d'abord, la toux ensuite puis les douleurs musculaires, les nausées et/ou vomissements puis les diarrhées. " ,  doctissimo.fr
"Par ailleurs, le directeur général de la Santé Jérôme Salomon a expliqué dans un point presse donné le 20 mars que le conseil professionnel des spécialistes d’oto-rhino-laryngologie (ORL) observait chez les personnes atteintes de CoVid-19 une "recrudescence des cas d’anosmie brutale, qui correspond à la disparition brutale de l’odorat, sans obstruction du nez, sans écoulement et qui peut donc survenir de façon isolée". Cette perte d'odorat (anosmie) peut en revanche s'accompagner d'une perte de goût (agueusie), "surtout chez les sujets les plus jeunes", souligne un tweet du ministère de la Santé. Bien qu'il s'agisse de symptômes rares, ce dernier invite les personnes en souffrant à demander un avis médical par téléphone "pour savoir si oui ou non un traitement spécifique est nécessaire"." , doctissimo.fr
"Dans le  BMJ Case Reports, des médecins rapportent le cas d'un homme de 45 ans qui, après avoir été hospitalisé pour une forme grave du Covid-19, a soudainement perdu l'audition. C'est après avoir été extubé qu'il a remarqué des acouphènes puis une perte auditive de l'oreille gauche. Les médecins notent que ses conduits auditifs n'étaient pas enflammés, et ses membranes tympaniques "intactes". Le patient a retrouvé partiellement l'audition après administration de stéroïdes pendant une semaine." , doctissimo.fr
"Selon les médecins, il s'agit du "premier cas britannique de perte auditive neurosensorielle soudaine après un Covid-19". Ils établissent un lien entre l'infection et cette surdité puisque "l'examen clinique et l'imagerie ont permis d'exclure toute autre cause" pour ce symptôme. Ils expliquent qu'"une entrée directe [du virus] dans la  cochlée ainsi qu'une inflammation entraînant un stress cellulaire sont des mécanismes qui ont été impliqués dans la perte auditive neurosensorielle persistante et pourraient survenir dans le cas d'une infection au SARS-CoV-2". Par ailleurs, quatre autres cas de perte auditive après un Covid-19 ont été décrits dans la littérature scientifique. C'est pourquoi ils suggèrent un "dépistage auditif en milieu hospitalier afin d'éviter de manquer la fenêtre de traitement et diminuer la morbidité associée à la perte auditive"." ,  doctissimo.fr
"Les symptômes du CoVid-19 sont d’autant plus difficiles à repérer qu’ils ressemblent à  ceux de la grippe mais sont moins spécifiques. Si la fièvre, les maux de tête, les douleurs musculaires, la fatigue et les éternuements sont communs pour la grippe, pour le coronavirus, la fièvre est souvent présente mais les autres signes peuvent varier d'un patient à l'autre. Pour le COVID-19, des difficultés respiratoires peuvent survenir en cas d'infections graves, alors que ces complications sont rares pour la grippe. " ,doctissimo.fr
"Une  étude parue le 8 janvier 2021 dans la revue The Lancet montre que 76% des patients touchés par la Covid-19 ont au moins un symptôme qui persiste six mois après le début de ceux-ci. Les travaux ont été menés auprès de 1733 personnes hospitalisées à Wuhan et sorties de l'hôpital Jinyintan entre le 7 janvier et le 29 mai 2020. Des visites de suivi ont été réalisées entre juin et septembre 2020, avec au programme des questionnaires pour évaluer leurs symptômes et leur qualité de vie, des examens physiques, des tests en laboratoire, un test de marche de 6 minutes et pour certains une évaluation de la fonction respiratoire." , doctissimo.fr
"Plus précisément, six mois après le début des symptômes, 63% des patients continuent de souffrir de fatigue ou de faiblesse musculaire, 26% de troubles du sommeil et 23% d'anxiété ou de dépression. Les personnes les plus gravement malades ont également des capacités pulmonaires plus diminuées, avec des examens d'imagerie anormaux. Enfin, chez 94 patients dont la réponse immunitaire a été testée au pic de l'infection, les niveaux d'anticorps neutralisants ont chuté de plus de 52% après six mois, soulevant des interrogations quant à la  possibilité d'être réinfecté.e." , doctissimo.fr
"Le Haut Comité de Santé Publique a identifié les personnes à risque de développer une forme grave d’infection à SARS-CoV-2 : Les personnes âgées de 70 ans et plus (même si les patients entre 50 ans et 70 ans doivent être surveillés de façon plus rapprochée) " , doctissimo.fr
"Le Haut Comité de Santé Publique a identifié les personnes à risque de développer une forme grave d’infection à SARS-CoV-2 : Les patients présentant une insuffisance rénale chronique dialysée, insuffisance cardiaque stade NYHA III ou IV " , doctissimo.fr
"Le Haut Comité de Santé Publique a identifié les personnes à risque de développer une forme grave d’infection à SARS-CoV-2 : Les malades atteints de cirrhose au stade B au moins " ,  doctissimo.fr
"Le Haut Comité de Santé Publique a identifié les personnes à risque de développer une forme grave d’infection à SARS-CoV-2 :Les patients aux antécédents (ATCD) cardiovasculaires : hypertension artérielle compliquée, ATCD d’accident vasculaire cérébral ou de coronaropathie, chirurgie cardiaque, insuffisance cardiaque stade NYHA III ou IV " ,  doctissimo.fr
"Le Haut Comité de Santé Publique a identifié les personnes à risque de développer une forme grave d’infection à SARS-CoV-2 : Les diabétiques insulinodépendants non équilibrés ou présentant des complications secondaires à leur pathologie " ,doctissimo.fr 
"Le Haut Comité de Santé Publique a identifié les personnes à risque de développer une forme grave d’infection à SARS-CoV-2 : Les personnes présentant une pathologie chronique respiratoire susceptible de décompenser lors d’une infection virale " ,doctissimo.fr
"Le Haut Comité de Santé Publique a identifié les personnes à risque de développer une forme grave d’infection à SARS-CoV-2 : Les patients présentant une insuffisance rénale chronique dialysée  " , doctissimo.fr
"Le gouvernement a émis des consignes sanitaires afin de prévenir l’infection à CoVid-19. Celles-ci sont valables pour tous les autres types d’infection respiratoire : Se laver les mains régulièrement ", doctissimo.fr
"Le gouvernement a émis des consignes sanitaires afin de prévenir l’infection à CoVid-19. Celles-ci sont valables pour tous les autres types d’infection respiratoire :Tousser ou éternuer dans son coude " , doctissimo.fr
"Le gouvernement a émis des consignes sanitaires afin de prévenir l’infection à CoVid-19. Celles-ci sont valables pour tous les autres types d’infection respiratoire : Utiliser des mouchoirs à usage unique " , doctissimo.fr
"Le gouvernement a émis des consignes sanitaires afin de prévenir l’infection à CoVid-19. Celles-ci sont valables pour tous les autres types d’infection respiratoire : Porter un masque quand on est malade ou quand on s'occupe d’une personne présumée infectée, le masque n'étant "pas la bonne réponse pour le grand public car il ne peut être porté en permanence et surtout n’a pas d’indication sans contact rapproché et prolongé avec un malade". " ,  doctissimo.fr
"Fièvre, toux sèche, fatigue, courbatures, maux de gorge, diarrhée, maux de tête, perte de l’odorat ou du goût, les symptômes du Covid-19 sont nombreux et changent d’une personne à l’autre." , leseco.ma
"Les coronavirus sont une famille de virus pouvant provoquer une infection chez l’homme et chez divers animaux, parmi lesquels les oiseaux et des mammifères comme les chameaux, les chats et les chauves-souris. Certains coronavirus animaux sont zoonotiques, ce qui signifie qu’ils peuvent se transmettre de l’animal à l’être humain. À ce jour, il a été démontré que sept coronavirus peuvent provoquer aussi une infection chez l’être humain. Lorsque des coronavirus d’origine animale évoluent, contaminent l’être humain et continuent à se propager entre êtres humains, cela peut déboucher sur des épidémies comme celles du MERS-CoV et du SRAS." , info-coronavirus.be
"Les symptômes varient d’une maladie modérée à sévère des voies respiratoires s’accompagnant de fièvre, de toux et/ou de difficultés respiratoires. D’autres symptômes ont également été rapportés : fatigue intense et brutale, perte de goût et/ou de l’odorat, diarrhée, éruptions cutanées. Certaines personnes sont considérées comme “à risques”, c’est-à-dire qu’elles semblent plus vulnérables à souffrir de symptômes plus sévères. Il s’agit essentiellement des personnes âgées et des personnes souffrant de maladies chroniques graves." , info-coronavirus.be
"les personnes considérées comme à risques sont : Les personnes plus de 65 ans " , info-coronavirus.be
"les personnes considérées comme à risques sont : Les personnes diabétiques (type 2) souffrant d’obesité et/ou de maladies cardiaques, pulmonaires ou rénales " , info-coronavirus.be
"les personnes considérées comme à risques sont : Les personnes souffrant de maladies cardiaques, pulmonaires ou rénales " , info-coronavirus.be
"les personnes considérées comme à risques sont : Les personnes dont le système immunitaire est affaibli " , info-coronavirus.be
"Le coronavirus se propage de personne à personne par de petites gouttelettes provoquées par la toux ou les éternuements. Par l’intermédiaire de ces gouttelettes, le virus se retrouve dans l’air, sur des objets et des surfaces. Le virus peut ainsi contaminer toute personne qui inhale ces gouttelettes ou les introduit par les mains dans sa bouche, son nez ou ses yeux. Il n’y a aucune preuve que la contamination se fasse par la peau. Le risque de contamination peut être réduit en gardant une distance de plus d’un mètre avec des personnes malades, en se touchant le moins possible le visage et en veillant à une bonne hygiène des mains." ,info-coronavirus.be
"Les symptômes généraux de la COVID-19 sont assez similaires à ceux d’autres infections respiratoires aiguës telles que la grippe saisonnière. Les quatre principaux symptômes sont la fatigue, la fièvre, la toux et les difficultés à respirer. D’autres symptômes sont parfois décrits : courbatures ou mal de dos ; mal de gorge, écoulement nasal ; éventuellement nausées, vomissements ou diarrhée. " , vidal.fr
"Certains symptômes sont plus caractéristiques de la COVID-19, en particulier la perte soudaine et temporaire de l’odorat (anosmie) et du goût (agueusie). Les lésions du poumon (observés par scanner) sont particulières et légèrement différentes de celles de la grippe saisonnière." , vidal.fr
"Des inflammations du muscle cardiaque (myocarde) et des insuffisances cardiaques ont été rapportées chez les malades pris en charge en soins intensifs pour des formes graves de COVID-19. Des symptômes cardiovasculaires, tels que des palpitations ou des douleurs thoraciques, peuvent donc aussi constituer des signes d'alerte de l'infection." , vidal.fr
"Le ministère de la Santé donne sur son site les symptômes les plus courants du Coronavirus : Toux Fièvre Fatigue " , sortiraparis.com
"les principaux symptômes de la Covid-19 sont les suivants : fièvre ou sensation de fièvre, fatigue, signes respiratoires de type toux, maux de gorge, maux de tête, courbatures, essoufflements, diarrhées (au moins 3 selles molles dans la journée), perte brutale de l’odorat (sans obstruction nasale) et disparition du goût." , frm.org
"des personnes à risque de développer une forme grave d’infection Covid-19, d’après les données de la littérature : les personnes âgées de 65 ans et plus  " , frm.org
"des personnes à risque de développer une forme grave d’infection Covid-19, d’après les données de la littérature : les patients avec antécédents cardiovasculaires : hypertension artérielle compliquée, antécédents d’accident vasculaire cérébral ou de coronaropathie, de chirurgie cardiaque, insuffisance cardiaque stade NYHA III ou IV (stades les plus avancés de l’insuffisance cardiaque) " , frm.org
"des personnes à risque de développer une forme grave d’infection Covid-19, d’après les données de la littérature : les diabétiques non équilibrés ou présentant des complications " , frm.org
"des personnes à risque de développer une forme grave d’infection Covid-19, d’après les données de la littérature : les personnes présentant une pathologie chronique respiratoire susceptible de décompenser lors d’une infection virale (BPCO, asthme sévère, fibrose pulmonaire, syndrome d’apnées du sommeil, mucoviscidose notamment) " , frm.org
"des personnes à risque de développer une forme grave d’infection Covid-19, d’après les données de la littérature : les patients présentant une insuffisance rénale chronique dialysée " , frm.org
"des personnes à risque de développer une forme grave d’infection Covid-19, d’après les données de la littérature : les malades atteints de cancer évolutif sous traitement (hors hormonothérapie) " , frm.org
"des personnes à risque de développer une forme grave d’infection Covid-19, d’après les données de la littérature : les personnes qui présentent une obésité (indice de masse corporelle > 30 kg.m-2) " , frm.org
"Les coronavirus constituent une famille de virus pouvant être pathogènes pour les humains et les animaux. Chez l’homme, plusieurs coronavirus peuvent provoquer des infections respiratoires plus ou moins graves. Cela va du simple rhume à des troubles plus graves comme le syndrome respiratoire du Moyen-Orient (MERS) et le syndrome respiratoire aigu sévère (SRAS)." , passeportsante.net
"Les symptômes du coronavirus se manifestent par : de la fièvre ; une toux et des maux de gorge ; une gêne respiratoire ; des maux de tête ; de la fatigue " , passeportsante.net
"Des symptômes moins fréquents peuvent apparaître, comme : la diarrhée ; la conjonctivite ; la perte du goût et de l'odorat ; une éruption cutanée (engelures) ;  des courbatures. " , passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples : se laver très régulièrement les mains avec de l’eau et du savon ou une solution hydroalcoolique. Le lavage tue le virus si celui-ci se trouve sur vos mains. " , passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples : tousser ou éternuer dans son coude ou dans un mouchoir jetable. " , passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples :utiliser uniquement des mouchoirs à usage unique que vous jetez à la poubelle après utilisation. " ,  passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples : arrêter de serrer la main et de faire la bise pour saluer les autres " , passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples : ne pas porter ses mains à la bouche, au nez ou aux yeux. Si le virus se trouve sur vos mains, il peut pénétrer dans votre organisme via ces orifices " , passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples : se tenir à plus d’un mètre d’une personne qui tousse ou qui éternue. Si vous vous tenez à moins d’un mètre, vous pouvez inhaler les gouttelettes contenant le virus (si la personne en est porteuse)." , passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples : rester chez soi en présence de symptômes caractéristiques de la Covid-19." , passeportsante.net
"Il est possible de réduire ce risque grâce à des gestes simples : porter un masque dès que vous sortez de la maison " , passeportsante.net
"La maladie à coronavirus 19 se transmet entre humains via les gouttelettes expulsées par le nez et par la bouche (éternuements, toux) et ce, de deux manières: par contact et par voie aérienne." , fr.medipedia.be
"Par contact: ces gouttelettes respiratoires peuvent se déposer sur des surfaces et des objets. En cas de contact avec ceux-ci et avec votre visage ensuite (yeux, bouche, nez), il est possible de contracter la COVID-19." ,fr.medipedia.be
"Par voie aérienne: en cas d’inhalation de gouttelettes respiratoires infectées." ,  passeportsante.net
"La COVID-19 se transmet d'une personne infectée à d'autres par des gouttelettes respiratoires et des aérosols créés lorsqu'une personne infectée tousse, éternue, chante, crie ou parle. La taille des gouttelettes est variable, allant de grosses gouttelettes qui tombent rapidement au sol (en quelques secondes ou minutes) près de la personne infectée, à des gouttelettes plus petites, parfois appelées aérosols, qui restent dans l'air dans certaines circonstances." , canada.ca
"Ensemble, nous pouvons ralentir la propagation de la COVID-19 en faisant un effort réfléchi pour maintenir une distance physique entre nous et les autres. Il est prouvé que l'éloignement physique est l'un des moyens les plus efficaces de réduire la propagation de la maladie pendant une épidémie." , canada.ca
"Pour ce faire, il faut modifier nos habitudes quotidiennes afin de réduire au minimum les contacts étroits avec d'autres personnes, notamment par les moyens suivants : éviter les expositions ou les garder très courtes dans les : espaces clos , endroits bondés , situations de contact étroit et les conversations rapprochées , endroits où l'on chante, crie ou respire fort (p. ex. en faisant de l'exercice)" , canada.ca
"Portez un masque non médical ou un couvre-visage : lorsque vous êtes en public et que vous pourriez entrer en contact étroit avec les autres , lorsque vous êtes dans des espaces intérieurs partagés avec des personnes n'appartenant pas à votre ménage , sur avis des autorités de santé publique locales " , canada.ca
